"product_name","text","rating"
"Secret Wishes Mortal Kombat Sonya Blade Multicolor X-Small","Good but flaws ",4
"Furby Boom Crystal Series Rainbow Edition","Shhhhh Furby! ",5
"Star Wars 18-Inch Sand Trooper Big Action Figure","brilliant ",5
"High School Horror Girl Zombie Dress Suit Costume Adult Medium","Five Stars ",5
"Playskool Marvel Super Hero Figure Spiderman and Goblin (Pack of 2 Green)","fun figures ",5
"Star Cutouts Cut Out of Prince William and Miss Middleton","Royal Cardboard Cutout ",5
"Bin Weevils SWG Mission Set Tin Collector Pack","Kids love it ",4
"STAR TREK COMMUNICATOR + RANK PIN SET 6 pieces in a box","Trekkie must ",5
"How to Train You Dragon Hiccup and Toothless Vs Armoured Dragon Set","Four Stars ",4
"LEGO Minifigures Series 11 Barbarian Mini Figure","great toy ",5
"The Lego Movie - 71004 - Marsha Queen of the Mermaids Minifigure","A great way to get a figure your child has wanted for ages! ",5
"BrainBox - Art","Fun game...but a little on the difficult side ",4
"Wild Kratts Animal Power 2-Pack Figure Set: Cheetah Power","Four Stars ",4
"LEGO® Super Heroes: Iron Man Minifigure (Mark 6)","the best one of the avengers team ",5
"LEGO Minifigures Series 8 - SANTA","lego mini figures ",5
"LEGO® Ninjago - Cole ZX Minifigure","... the 3rd mini figure purchased for my grandson and like all others he adores it ",5
"Minecraft 3-inch Alex Figure with Accessory","Solid Build accessories a bit fiddly though. ",5
"Big Hero 6 - Hiro Hamada","I love it so much ",5
"Transformers Robots In Disguise One Step Changer Sideswipe","Four Stars ",4
"Kung Zhu Hamsters Samurai Armour - SiegeW5 / Battlelord","Great! ",5
"Funko Doctor Who - Dr #12 Action Figure Pocket Pop Keychain","Good and strong and seriously cute ",5
"The Trash Pack Sewer Truck","fun toy well loved ",4
"Nightmare Before Christmas Bank - Jack Skellington Piggy Bank","Amazing ",5
"Kotobukiya - Marvel Fine Art statuette Iron Man Mark II 32 cm","SOLID. ",5
"TERRARIA Goblin Warrior with Accessories","Excellent Product ",5
"Disney Nightmare Before Christmas Jack Skellington Bust Bank","JACK SKELLINGTON MONEY BOX ",4
"Pop! Movies: Disney Toy Story - Woody","and an excellent character to add to our collection the paint job ... ",5
"Zhu Zhu Ponies Pink Gable Stable","Great addition with the ponies ",4
"Squinkies Tea Time Surprise Playset","squinkies tea time surprise play set ",5
"Halo 5 Guardians Series 1 Spartan Fred Figure","A great figure... But delicate accessories. ",4
"PLAYMOBIL 7451 - 3 ouvriers de chantiers avec accessoires","Rip off ",5
"NECA 8-Inch Texas Chainsaw Massacre Clothed Figure with Leatherface Pretty Lady Mask and Dinner Jacket","Sweet ",5
"E.T.: Elliot","Great addition to my collection ",5
"Marvel S.H.I.E.L.D. Wallet And Badge","Now Ive Got the Badge ",5
"The Puppet Company - Finger Puppet Characters - Pirate","Beautifully made puppet made perfect gift! ",5
"Gund Sesame Street Bert Finger Puppet","Sesame St Bert Finger Puppet ",5
"Casdon Self Service Supermarket","Great Item ",5
"The Puppet Company - Finger Puppets - Walking Gingerbread Man","finger puppet ",5
"Peppa Pig Hopscotch Handbag","Its Peppa ",5
"Melissa & Doug Shopping Trolley","BRILLIANT! ",5
"howa Toy Shop Little Seller with 25 accessories 4753","This is a wonderful little market stall ",5
"Homgaty 10 Pcs Animals Finger Puppets Story Telling Nursery Fairy Tale The Perfect Birthday Christmas Gift","They are ok. Took forever to arrive eventually having ... ",3
"The Puppet Company - Finger Puppets - African Animals Set of 6","The Kids Love These Animal Puppets ",5
"Santoys - Wooden Toys - Role Play - Post Box","Excellent quality ",5
"Casdon Chip n Pin Till","Dangerous cord ",2
"Pintoy Two Piece Shop","Solid workmanship easy to assemble hefty wood ",5
"The Puppet Company - Finger Puppets - Horse","Great Fun ",4
"The Puppet Company - Finger Puppets - Swan","Whit Swan Puppet ",5
"Polly Metal basket for childrens supermarket","... it was going to be small but its a nice size and better than the plastic ones ",5
"Childrens Yellow Electronic Checkout Cash Register Till Counter Supermarket Toy","Five Stars ",5
"Fiesta Crafts Cinderella Finger Puppet Set","Lovely finger puppet set ",5
"The Puppet Company - Finger Puppets - Dark Skin Tone Family Set of 4","Cute African family ",5
"Italeri 1/35 Field Tool Shop # 419","delicate but good ",3
"Wooden Pirate Push-up (Random one Sent)","Push-up Pirate ",4
"Erzi 3.6 x 9 x 9 cm Pretend Play Wooden Grocery Shop Merchandize Mini Doughnuts Coppenrath and Wiese","Almost edible! ",5
"Finger Puppets Nursery Childrens Bedtime Educational Fairy Tale","Five Stars ",5
"Casdon Post Office Playset","great play value ",5
"The Puppet Company - Finger Puppet Characters - Prince","beautuful toy ",5
"The Puppet Company - Finger Puppets - Mummy Bear","perfect prop for the classic three bears ",5
"Erzi 4.9 x 3.7 x 3.9 cm Pretend Play Wooden Grocery Shop Merchandize Egg to Cut","Love this ",5
"Minnies Cake Bowtique","Bought as xmas pressie ",5
"Monster High Handbag","Five Stars ",5
"Casdon 519 Toy Pick & Mix Sweet Shop","A midget gem! ",5
"Hello Kitty Hair Care","Good fun but not great quality ",4
"Three Little Pigs Finger Puppet Set","Beautifully made finger puppets ~ excellent value ",5
"The Puppet Company - Finger Puppets - White Sheep","very cute ",4
"ELC Cash Register - Pink","Really well thought out product ",5
"Play Teachers Game (booster pack) play lunchtimes","Fantastic product ",5
"Homgaty 4 Pcs Piggies Wood Finger Puppets Story Telling Nursery Fairy Tale The Perfect Birthday Christmas Gift","Four Stars ",4
"10pcs Velvet Animal Style Finger Puppets Set","Good value for money ",4
"The Pop Up 3D Emergency Services Playscape","Five Stars ",5
"Big Bad Wolf & 3 Little Pigs Tellatale Hand Puppet","puppets ",5
"The Puppet Company - Finger Puppet Characters - King","Five Stars ",5
"Plastic Ghost Head Finger Puppets Halloween Party Toys Set of 12pcs","Five Stars ",5
"The Puppet Company - Finger Puppets - Girl Light Skin Tone","Good ",4
"Hape Market Checkout","Right size and very good quality! ",4
"Bigjigs Toys Entertainers Finger Puppets","entertainers ",5
"Childrens Work Bench Fred with Accessories","Fantastic item ",5
"Tanner - Pretend Play Small Scale Shopping Basket 4065.4","Gift for friend in London. Great service ",5
"Learning Resources Pretend and Play Snack Shop","Five Stars ",5
"Santoys - Wooden Toys - Wooden Flowers In Crate","Lovely wooden toy ",5
"Santoys ST139 Table Top Market Stall and Two Crates","Lovely quality with great role play potential. ",5
"The Puppet Company - Finger Puppets - Dog","Five Stars ",5
"Trademark Collections Disney Princess Sleeping Beauty Aurora Handbag","handbag ",5
"Trademark Collections DPRIN004036 Disney Princess Purse","extremely good value ",5
"ELC PLAY MONEY 99 PIECES SET FOR AGES 3-8 YEARS","contains plenty & realistic ",4
"The Puppet Company Traditional Story Sets Three Little Pigs & Wolf","Three little pigs ",5
"Learning Resources Pretend & Play Calculator Cash Reg. Register Cashier Solar Toy Accessories","Excellent game ",5
"niceeshop(TM) Cute 10pcs Velvet Animal Style Finger Puppets Set + Cable Tie","Value for Money ",5
"Erzi 9 x 11.3 x 5.8 cm Pretend Play Wooden Grocery Shop Merchandize Small Pot","Perfect mini cooking pot ",5
"Zhu Zhu Pets Ice Cream Shop","Zhu Zhu Pets Ice Cream Shop ",4
"Childrens Kids Supermarket Cash Register Pretend Play Shop Grocery Checkout Till","Ok could be better quality ",3
"Doc McStuffins Doctors Bag","About as big as the on screen picture ",1
"BRIO Disney Mickey Mouse Clubhouse Push Puppet (Mickey Mouse)","sweet gifts ",4
"Kids Trolley Beauty Case Childrens Girls Beauty Parlour Set Pretend Playset Make Up Mirror Toy","OK ",5
"Minnie Mouse Mad About Minnie PVC Tote","happy 3y old ",5
"wooden toy shop accessories sausage and cheese by howa 4858","The all wooden pieces looks beautifully as you can see in the picture and are ... ",5
"Erzi 2.8 x 4.7 cm Pretend Play Wooden Grocery Shop Merchandize Plum","Great for little hands ",5
"Melissa and Doug Sort and Swipe Wooden Cash Register","Five Stars ",5
"Toyrific Shopping Trolley Set","Havent built this yet as its from santa. Had ... ",5
"Melissa & Doug Hair Stylist Costume Role Play Costume Set","hair stylist costume ",5
"nice wooden market stand / play shop by howa 4747","Excellent ",5
"Barbie and Me Movie Time","cool ",5
"CHIC 2000 Bayer Childs Supermarket Trolly (Blue)","Smaller than expected ",4
"Orbeez Relaxing Hand Spa","i absolutely loved this it was so good it felt like we ... ",5
"KiddyPlay Ice Cream Shop Tent","Five Stars ",5
"Homgaty 6PCS Family Member Finger Puppets Toy Play Learn Story Doll Bag Boy Girl Kids Gift","not great. For the price they are OK ",3
"Barbie Purse","she will love it but I cant really comment ",4
"Puppet boy Norton 26/66cm ventriloquist play tell stories educational. Free UK delivery","Lovely to use! ",4
"The Puppet Company - Favourite Song Mitt - Old MacDonald Hand Puppet","its good ",4
"Fabric T-rex Dinosaur Hand Puppet","Best T-Rex ",4
"Wild Republic Hand Puppet Tiger Plush","nice little tiger ",4
"Puppet boy Tom 15/38cm ventriloquist play tell stories educational. moving mouth and hands. Free UK delivery","Five Stars ",5
"The Puppet Company - Time For Story - Shakespeare Hand Puppet","Five Stars ",5
"The Puppet Company - Time For Story - Witch Hand Puppet","Gorgeous puppet! ",5
"Official Nintendo Pokemon Diamond & Pearl Plush Hand Puppet - 14 Chimchar (Japanese Import)","Excellent ",5
"The Puppet Company - Favourite Song Mitt - Five Little Ducks Hand Puppet","Nice duckie mitt! ",5
"Folkmanis Groundhog Puppet","Five Stars ",5
"Puppet Purple huggy monster 26/66cm ventriloquist play tell stories educational. Free UK delivery","Amazing ",4
"The Puppet Company - Long Sleeves - Fox Hand Puppet","Easy to bring to life! ",5
"Lovely Soft Baby Wrist Rattle Toy Hands Finder (Bee)","just as it is on the picture ",3
"The Puppet Company - Long Sleeves - Chimp Hand Puppet","Five Stars ",5
"The Puppet Company - Long Sleeves - Grey Squirrel Hand Puppet","... this home from school for a couple of days loved it had to buy her one highly recommend this ... ",5
"Moulin Roty Mr711014 Les Petites Merveilles Dinosaur Night-Time Shadows","These are a great unique gift for children who have parents who will ... ",5
"Homgaty Lovely Crocodile Hand Puppets Animals Set The Perfect Birthday Christmas Gift","Five Stars ",5
"The Puppet Company - European Wildlife - Black Rat Hand Puppet","Easy to bring to life but a little creepy for those who dont like rats tails!! ",4
"The Sooty Show Sooty and Sweep Puppet Set","Beautifully made hand puppets ",5
"The Puppet Company - Long Sleeves - Harp Seal Pup Hand Puppet","Brilliant gift ",5
"Manhattan Toy - Chopper Chums Shark Hand Puppet 20.5cm","Chopper the shark ",4
"The Puppet Company - European Wildlife - Red Squirrel Hand Puppet","Such fun! ",5
"Chinese Traditional Shadow Puppet Hand Puppet Women In General","Another collectors item ",5
"Duck Hand Puppet","Great Little Puppet ",5
"Fiesta Crafts Prince Hand Puppet","Xmas present ",5
"The Puppet Company - Large Primates - Chimp Hand Puppet","large chimpanzee puppet ",5
"The Puppet Company - Large Birds - Cockatiel Hand Puppet","Super puppets for children - and adults! ",5
"The Puppet Company - Long Sleeves - Wild Rabbit Hand Puppet","The fun is limited only by your imagination! ",5
"The Puppet Company - Long Sleeves - Highland Cow Hand Puppet","Mi son loves it ",5
"Homgaty Brown Long-haired Dog Animal Hand Puppets The Perfect Birthday Christmas Gift","Five Stars ",5
"Ronja 45cm living puppet","Fantastic puppet ",5
"The Puppet Company - Giant Birds - Emu Hand Puppet","Great buy ",5
"The Puppet Company - Monsters - Blue Monster Hand Puppet","Entertaining fun puppet for a child or young-at-heart adult ",5
"The Puppet Company - Full Bodied Animals - Baby Chimp Hand Puppet","good ",5
"The Puppet Company - People Who Help Us - Nurse Hand Puppet","Five Stars ",5
"Soo Sooty Show Hand Puppet","one of the best ",5
"2 In 1 Hand Pillow Puppets Childrens Kids Monkey Lion Dog Puppy Sofa Bed Cushion MONKEY","Have great fun interacting with it inplay time ",5
"The Puppet Company - Sockettes - Ginger Hand Puppet","Bright cheery colourful puppets - fun for children (and adults!) ",5
"The Puppet Company - Time For Story - King Hand Puppet","Gorgeous puppet! ",5
"Snuggle Pets Cuddleuppets Unicorn (White)","Does the job - however it is small. ",4
"The Puppet Company - People Who Help Us - Set of 9 Hand Puppets","Christmas present ",4
"The Puppet Company - Long Sleeves - Rhino Hand Puppet","Grtandsons favourite animal! ",5
"The Puppet Company - Long Sleeves - Ginger Cat Hand Puppet","Awesome Cat! ",5
"Go MINI Crewzer Street","Good ",4
"Melissa & Doug Princess Puppet","Fantastic ",5
"Suki Lion Hand Puppet","Three Stars ",3
"Homgaty Brown And White Long-haired Fox Animal Hand Puppets The Perfect Birthday Christmas Gift","Ideal ",5
"Fiesta Crafts Merlin Hand Puppet","Wizard!!! ",5
"Gund Cookie Monster Hand Puppet","You wont be dissapointed ",4
"The Puppet Company - Time For Story - Pirate Hand Puppet","Five Stars ",5
"HAMSTER PUPPET","Top quality puppet ",5
"oxford blue and white ford anglia car 1.76 railway scale diecast model","Five Stars ",5
"Hot Wheels Custom Motors Batmobile","Batted out ",5
"Jaguar SS 2.5 in black 1:43 scale model from oxford diecast","classy! ",5
"Hornby Hawker Hurricane Mk1 J Haviland","Excellent ",5
"Welly Back To The Future Part 1 DeLorean Time Machine 1:24 Scale Diecast Model Car","It was awesome to see his reaction ",5
"Britains Bale Wrapper","Good product ",4
"2013 Harley Davidson Sportster Iron 883 [Maisto 32326] Schwarz 1:12 Die Cast","Five Stars ",5
"Eddie Stobart 1:50 Scale Cararama Volvo FH Curtainside","Nice Model for the fleet ",4
"Welly Aston Martin DB9 Coupe Car","Beautiful just beautiful!! ",5
"Tobar 1:43 Scale Ferrari Race and Play Playmat Plus F10 Vehicle Track","Four Stars ",4
"Coronation Street Tow Truck","Four Stars ",4
"oxford red N ireland fire brigade bedford TK fire engine 1.76 scale diecast model","FIRE BED FORD TK.... OF 1963. ",4
"Welly Aston Martin Vanquish Car","Five Stars ",5
"Honda VFR1200F in dark red 1/18 scale from maisto","vfr1200 ",4
"Britains 1:32 Scale JCB 3C Mark III","JCB 3c mklll by Britains. ",5
"Solido Dickie-Schuco 421433090 Model Car Renault Duster 2010 1:43 Champagne","Five Stars ",5
"HOT WHEELS BMW M4","great price and fast ",4
"Classix EM76845 Austin FX3 London Taxi Black/Bottle Green","Five Stars ",5
"Oxford Diecast British Rail Crew Bus 76CA018","catch that train.... ",5
"shelby 50th anniversary aston martin DBR1 no5 car 1.18 scale diecast model","Happy ",5
"Caterpillar D11R Track-Type Tractor (1:50 Scale)","Great Present ",5
"Welly Mini Cooper 1300 (Red)","Five Stars ",5
"Triumph Bonneville T100 Cranberry/White Scale Model","... a Bonneville of the same model - he will love it. ",5
"Fiat Grande Punto orange 2005 Model Car Ready-made Norev 1:43","Five Stars ",5
"1958 Aston Martin DB2-4 Mark III [YatMing YM 92788] 1:18","Five Stars ",5
"Revell 1:72 Scale Panzerhaubitze Pzh 2000","Great Model ",4
"Riley Pathfinder in red & cream car 1.76 railway scale model","Five Stars ",5
"Siku Geschenkset Eisenbahn 1","Five Stars ",5
"AUTOART 74683 Lamborghini Aventador LP720-4","A Stunning Model of the Lamborghini Aventador ",5
"ashes to ashes quattro DCI gene hunts audi quattro car 1.43 scale diecast model","Ashes to Ashes Model Car - Great buy! ",5
"Hot Wheels 2014 HW Race 13 FORD MUSTANG GT 161/250","Five Stars ",5
"autoart silver lotus europa S car 1.18 scale diecast model","A Stunning Model of the Lotus Europa S ",5
"CORGI CC13747 EDDIE STOBART SCANIA SUPER CURTAINSIDE TRAILER","Corgi model review ",5
"burago F14 T Ferrari F1 Kimmi Raikkonen car 1.43 scale Diecast model","Five Stars ",5
"Disney Pixar Cars Dustin Mellows (DeLuxe Retro Radiator Springs Series #4 of 8)","Five Stars ",5
"Vauxhall Viva AYR Burgh Police Unit Beat Car Police","Present for Fathers Day ",5
"Tobar 1:24 Scale LAMBORGHINI MURCIELAGO FIA GT Model Car","stunning detail ",5
"Oxford Diecast 1:43 Daimler Old English Wedding Car","Five Stars ",5
"Roadbot 1:32 Scale Toyota Supra with Light Effect","Awesome ",5
"Revell 1/18 Messerschmitt Kabinenroller KR 200 Racing # 08465","Splendid. ",5
"Diecast Model Ferrari 156 (Surtees Winner German GP 1963) in Red","Excellent model ",5
"Oxford Diecast Wallace Arnold Bedford OB NOB010","coach returned ",4
"Modell Quad ATV Yamaha YTZ 450 blau Maßstab 1:12 = ca. 17 cm lang","Five Stars ",5
"Bburago 1:43 Ferrari 599XX Kit","Excellent die-cast starter kit. ",5
"Model Farm Toy Silage Bales 1:32 Scale by HLT Miniatures FB035","Four Stars ",4
"Hot Wheels Batman 75th Anniversary: Batman Classic TV Series Batmobile","Top Retro Batmobile ",5
"Maisto Burnin Key Die-Cast Cars (Styles Will Vary)","Five Stars ",5
"Bburago 1:32 Street Fire Kit Jaguar XF","Bburago 1:32 Street Fire Kit Jaguar XF ",5
"Standard Vanguard Phase 1 in blue grey car 1.76 railway scale model","My dad loved this on his 90th Birthday Cake ",5
"Welly Ford Mustang 1969 (Blue)","Mustang ",4
"Corgi Best of British Diecast Tube Train Model","You cant go wrong. ",5
"corgi james bond 007 the directors cut goldfinger rolls royce car with oddjob figure 1.36 scale diecast model","Bond is his name... ",5
"Tamiya 24319 Lexus LFA 1:24 Plastic Kit","LFA model ",5
"Oxford Diecast DAF 85 2 Axle 40ft Box Trailer Parcelforce 76DAF002","Five Stars ",5
"1/32 Lucky Star Ita-dump (Model Car) Aoshima Itasha|No.SP Lucky Star","good ",5
"Corgi TY66141 London 2012 Destination London 2012 Taxi #39 Road Cycling 2012 Collectable Series Die Cast Vehicle","Great gift ",5
"Lamborghini Diablo Coupe VT (Red)","A Stunning Model of the Lamborghini Diablo Coupe VT ",5
